Puzzle,Solution
318090405405870300090500000000000000730000000840000000000040890504900003920003001,318296475465871329297534186651427938739168254842359617173645892584912763926783541
036075009000000000807030100008457030000008000000010074000509063000003090400000000,136875249945261387827934156618457932274398615359612874781529463562143798493786521
604102500200097010000000000001600000000279000760001408007000020405000700000048000,674132589258497613319865247591684372843279156762351498937516824485923761126748935
000020007060073020370890004006002500000000000934000000800500309040087000000000005,498625137165473928372891654786342591251769483934158762827516349543987216619234875
030050600908600100004300908001000003000200800260000000005020006410030005000500200,137958642958642137624317958781469523549273861263185479895724316412836795376591284
326009000009000000700000080000012800000000029000080070000007130103200007002006050,326849715489571263715623984597312846831764529264985371658497132143258697972136458
428100007000020004106507800030716005000080000000005430000000001360000008000000700,428163597573829614196547823234716985659384172781295436942678351367951248815432769
406703050010000790000000600704290010009000076051040900000601000260000500003000000,496783152312564798587912634734296815829135476651847923945621387268379541173458269
000070000950000006600201300000005007030069004170030000390004000200390000000020050,823976415951843726647251398469185237532769184178432569396514872285397641714628953
006010000000000405908000000030050090000000042480020103060001030800042001502900000,356417928127398465948265317231854796675139842489726153764581239893642571512973684
001000570000000003060379408050846100000500000400030000000900005900010000070654300,831462579794185263562379418359846127126597834487231956613928745945713682278654391
021000000000008002900054000070500910200040080008009070030000001040870000010005800,421763598765918432983254167374582916296147385158639274832496751549871623617325849
000060009900003000000008362200000030700090106001004000008001090000376400000040621,312765849986423517457918362265187934734592186891634275648251793129376458573849621
003000060040900010000081000000510030008400000000069040004000051310090000080030024,193742568847956213652381479469517832578423196231869745924678351315294687786135924
709000000000050000400160500900085000005000820607040001870000000000000490002014060,759328146216457389438169572921785634345691827687243951874936215163572498592814763
000000000000000706000173200910000600000000480084001003390006100068900020100028000,739642815421895736856173294913487652675239481284561973392756148568914327147328569
000000000000392000102600000000080400900001070000009800076000080008060200000200034,697814523854392761132657948723586419985421376461739852276943185348165297519278634
000056000005800000080030007860000005000408109000070300004000978100003600000709003,741956832935827461286134597862391745573468129419572386324615978197283654658749213
600000900000090008480100376007032000040009000003004010020000004100080020038000000,651378942372496158489125376817632495546719283293854617725961834164583729938247561
000000002002030100000700030960050400013040970000000006100027064000310000420060000,375481692892635147641792835967853421513246978284179356138927564756314289429568713
080060050100000007000007906000080100000500060000712000800000700000009005007350019,782964351196835427534127986925486173471593268368712594859641732613279845247358619
000006000000093000000070923006700035000002000107900000079021000605300107000050080,932146578758293614461578923296714835543862791187935462879421356625389147314657289
084070030079028460030600000007200080000080900002090610000430029000000700000060000,684179235579328461231654897917246583346581972852793614768435129493812756125967348
700006042000700000250001090020000001000100080407000200601000009040800000900500600,738956142194782536256431897829645371365127984417398265681273459542869713973514628
306100405400030070010004003000001800000500002050008000703800601500700080001060000,326187495495236178817954263234671859678549312159328746743895621562713984981462537
000004000000000500000150807004070080097000650005903000000010700800500043600800100,518734296723698514946152837164275389397481652285963471452319768871526943639847125
